date;1. open;2. high;3. low;4. close;5. volume
2020-06-26;1.77;1.793;1.485;1.63;11598429.0
2020-06-25;1.784;1.7995;1.71;1.76;4422610.0
2020-06-24;1.836;1.849;1.76;1.776;4851335.0
2020-06-23;1.75;1.8395;1.74;1.829;4457129.0
2020-06-22;1.77;1.79;1.72;1.7405;4900708.0
2020-06-19;1.8195;1.8195;1.74;1.77;5763119.0
2020-06-18;1.84;1.8595;1.75;1.7965;6827702.0
2020-06-17;1.857;1.8925;1.831;1.84;6993813.0
2020-06-16;1.805;1.8865;1.7675;1.855;10842922.0
2020-06-15;1.825;1.825;1.7105;1.76;13891295.0
2020-06-12;1.77;1.8845;1.7155;1.825;20366907.0
2020-06-11;1.951;1.952;1.7;1.772;26954391.0
2020-06-10;1.719;1.9495;1.69;1.9495;18712392.0
2020-06-09;1.7195;1.7295;1.6425;1.719;12758357.0
2020-06-08;1.72;1.7295;1.6;1.7;19332505.0
2020-06-05;1.799;1.799;1.6175;1.6765;29355628.0
2020-06-04;1.65;1.9095;1.5505;1.742;35910833.0
2020-06-03;1.461;1.5;1.456;1.498;10843089.0
2020-06-02;1.45;1.48;1.3905;1.4495;8659526.0
2020-05-29;1.33;1.3895;1.31;1.3795;7914498.0
2020-05-28;1.345;1.3695;1.29;1.3575;11816163.0
2020-05-27;1.33;1.415;1.162;1.2695;24015301.0
2020-05-26;1.2195;1.33;1.215;1.33;13827620.0
2020-05-25;1.153;1.2195;1.1405;1.215;9879644.0
2020-05-22;1.073;1.148;1.069;1.1265;4773916.0
2020-05-21;1.08;1.0955;1.076;1.0835;2330601.0
2020-05-20;1.0745;1.1095;1.0405;1.0895;4754090.0
2020-05-19;1.0895;1.0895;1.0425;1.0565;3240782.0
2020-05-18;1.07;1.0835;1.0485;1.062;2667445.0
2020-05-15;1.0505;1.071;1.0305;1.05;3702319.0
2020-05-14;1.0775;1.079;1.01;1.0495;4205981.0
2020-05-13;1.064;1.0995;1.0605;1.0695;4663331.0
2020-05-12;1.046;1.0895;1.02;1.0735;3500678.0
2020-05-11;1.0795;1.086;1.0275;1.041;4775705.0
2020-05-08;1.0895;1.107;1.0605;1.0765;2834389.0
2020-05-07;1.088;1.1085;1.068;1.08;4138377.0
2020-05-06;1.13;1.1395;1.1055;1.1055;2658515.0
2020-05-05;1.101;1.13;1.101;1.1295;3567262.0
2020-05-04;1.0905;1.0975;1.0195;1.092;7183182.0
2020-04-30;1.1405;1.169;1.11;1.1195;6413186.0
2020-04-29;1.169;1.174;1.09;1.1375;7982647.0
2020-04-28;1.144;1.1745;1.1245;1.1535;7142757.0
2020-04-27;1.1195;1.14;1.105;1.1345;5729441.0
2020-04-24;1.0815;1.11;1.081;1.104;4781915.0
2020-04-23;1.0945;1.118;1.07;1.08;5367395.0
2020-04-22;1.0585;1.092;1.042;1.088;4868235.0
2020-04-21;1.0545;1.085;1.02;1.052;6870262.0
2020-04-20;1.0995;1.0995;1.058;1.065;6119452.0
2020-04-17;1.081;1.0995;1.0655;1.084;5447273.0
2020-04-16;1.025;1.074;1.025;1.0535;8903300.0
2020-04-15;1.098;1.1195;0.9912;1.02;16326503.0
2020-04-14;1.09;1.092;1.025;1.09;11894232.0
2020-04-09;0.9998;1.058;0.9964;1.0305;10095379.0
2020-04-08;1.006;1.006;0.955;0.9868;8745150.0
2020-04-07;0.94;1.005;0.94;0.9652;14760353.0
2020-04-06;0.9;0.939;0.89;0.9346;5894828.0
2020-04-03;0.8902;0.8946;0.8662;0.8896;4746396.0
2020-04-02;0.885;0.9;0.8656;0.89;5106252.0
2020-04-01;0.8846;0.9;0.86;0.8828;3953944.0
2020-03-31;0.8895;0.9195;0.875;0.8995;6086080.0
2020-03-30;0.8805;0.894;0.8435;0.8755;6542242.0
2020-03-27;0.8895;0.9245;0.8735;0.8815;7598840.0
2020-03-26;0.915;0.917;0.86;0.8975;11622936.0
2020-03-25;0.93;0.9595;0.861;0.92;18563705.0
2020-03-24;0.86;0.93;0.85;0.869;13892057.0
2020-03-23;0.785;0.816;0.7425;0.7995;14521404.0
2020-03-20;0.8245;0.918;0.8;0.8005;17070202.0
2020-03-19;0.7195;0.806;0.691;0.7975;10535203.0
2020-03-18;0.7;0.752;0.7;0.7005;9390904.0
2020-03-17;0.725;0.76;0.6985;0.7395;16870857.0
2020-03-16;0.7;0.73;0.628;0.7035;23850677.0
2020-03-13;0.712;0.81;0.7105;0.7285;27202809.0
2020-03-12;0.819;0.82;0.6695;0.74;28327298.0
2020-03-11;0.9295;0.945;0.8655;0.871;14279594.0
2020-03-10;0.9495;0.977;0.87;0.9345;21910258.0
2020-03-09;0.9;0.93;0.8305;0.85;29096851.0
2020-03-06;1.03;1.047;0.95;1.023;19331225.0
2020-03-05;1.208;1.219;1.016;1.088;39595903.0
2020-03-04;1.135;1.179;1.068;1.159;18027164.0
2020-03-03;1.102;1.134;1.041;1.08;29824067.0
2020-03-02;1.09;1.118;0.934;1.069;25995363.0
2020-02-28;0.82;0.9895;0.8;0.952;32925800.0
2020-02-27;1.015;1.059;0.9225;0.964;30177922.0
2020-02-26;1.12;1.13;0.972;1.049;28093383.0
2020-02-25;1.152;1.21;1.105;1.14;26954218.0
2020-02-24;1.29;1.29;1.06;1.097;34284072.0
2020-02-21;1.335;1.405;1.285;1.33;27503231.0
2020-02-20;1.455;1.539;1.228;1.359;45573438.0
2020-02-19;1.259;1.465;1.25;1.465;24729152.0
2020-02-18;1.217;1.255;1.179;1.255;13638828.0
2020-02-17;1.178;1.212;1.17;1.212;10576076.0
2020-02-14;1.142;1.169;1.132;1.155;6383164.0
2020-02-13;1.159;1.159;1.095;1.144;10827963.0
2020-02-12;1.149;1.183;1.13;1.149;11938333.0
2020-02-11;1.134;1.15;1.09;1.139;16663726.0
2020-02-10;1.041;1.129;1.04;1.123;17389007.0
2020-02-07;1.049;1.055;1.01;1.039;8806687.0
2020-02-06;0.979;1.048;0.978;1.036;8871595.0
2020-02-05;0.972;0.9985;0.94;0.972;5744405.0
2020-02-04;0.934;0.9785;0.9295;0.973;6401495.0
2020-02-03;0.913;0.9285;0.872;0.9285;6654524.0
2020-01-31;0.862;0.9325;0.8615;0.88;5683472.0
2020-01-30;0.865;0.886;0.8535;0.881;6089682.0
2020-01-29;0.896;0.9215;0.8655;0.874;9964807.0
2020-01-28;0.8945;0.8945;0.8335;0.8835;16650734.0
2020-01-27;1.01;1.01;0.8355;0.892;20182982.0
2020-01-24;0.96;1.009;0.9525;1.009;6450377.0
2020-01-23;0.96;0.9965;0.9425;0.952;9029324.0
2020-01-22;0.998;1.024;0.927;0.9505;15519257.0
2020-01-21;1.073;1.073;0.974;1.02;13968697.0
2020-01-20;1.03;1.078;1.006;1.078;12372209.0
2020-01-17;1.028;1.028;0.983;1.026;10257863.0
2020-01-16;0.96;1.019;0.96;1.009;7215956.0
2020-01-15;0.948;0.961;0.92;0.9595;4602127.0
2020-01-14;0.948;0.9515;0.923;0.9445;6592585.0
2020-01-13;0.91;0.9525;0.9015;0.945;7070639.0
2020-01-10;0.8895;0.9015;0.8805;0.899;3779079.0
2020-01-09;0.8835;0.8975;0.8705;0.889;4048071.0
2020-01-08;0.86;0.88;0.843;0.88;4750692.0
2020-01-07;0.865;0.8885;0.86;0.869;6126762.0
2020-01-06;0.882;0.882;0.825;0.868;9025454.0
2020-01-03;0.923;0.923;0.867;0.881;8658195.0
2020-01-02;0.897;0.922;0.8895;0.922;4205644.0
2019-12-30;0.886;0.897;0.875;0.888;6429440.0
2019-12-27;0.8655;0.8915;0.86;0.865;4258870.0
2019-12-23;0.8545;0.8645;0.8415;0.86;5458613.0
2019-12-20;0.8345;0.8545;0.8285;0.8355;5427573.0
2019-12-19;0.8035;0.8365;0.799;0.8345;4244003.0
2019-12-18;0.807;0.807;0.7835;0.8035;3133442.0
2019-12-17;0.795;0.8095;0.7845;0.7995;2528988.0
2019-12-16;0.78;0.7985;0.763;0.7895;2387199.0
2019-12-13;0.7615;0.7715;0.75;0.759;1500161.0
2019-12-12;0.724;0.7595;0.723;0.756;1368261.0
2019-12-11;0.7495;0.7525;0.725;0.7275;1161363.0
2019-12-10;0.759;0.759;0.73;0.735;1744816.0
2019-12-09;0.734;0.7565;0.72;0.756;2575092.0
2019-12-06;0.72;0.733;0.71;0.733;2437699.0
2019-12-05;0.7445;0.7505;0.71;0.719;3632629.0
2019-12-04;0.706;0.7425;0.705;0.7365;6089489.0
2019-12-03;0.76;0.76;0.69;0.705;9006160.0
2019-12-02;0.77;0.779;0.7415;0.751;4554661.0
2019-11-29;0.7765;0.7935;0.7695;0.7705;1951806.0
2019-11-28;0.803;0.804;0.78;0.785;2308407.0
2019-11-27;0.814;0.8155;0.7905;0.8005;1610182.0
2019-11-26;0.819;0.819;0.8025;0.81;1719625.0
2019-11-25;0.81;0.819;0.791;0.8055;2430923.0
2019-11-22;0.7735;0.81;0.764;0.792;4332222.0
2019-11-21;0.779;0.782;0.752;0.762;4083895.0
2019-11-20;0.807;0.807;0.734;0.7705;12512971.0
2019-11-19;0.8685;0.884;0.75;0.8165;14727805.0
2019-11-18;0.849;0.868;0.84;0.8655;4853911.0
2019-11-15;0.839;0.845;0.83;0.8395;2450907.0
2019-11-14;0.8265;0.843;0.82;0.8385;2252623.0
2019-11-13;0.8135;0.8345;0.799;0.8225;2760645.0
2019-11-12;0.824;0.824;0.7965;0.816;3930074.0
2019-11-11;0.837;0.8515;0.8;0.8245;3746475.0
2019-11-08;0.8195;0.8395;0.8105;0.8345;5301020.0
2019-11-07;0.7985;0.83;0.785;0.8235;4679354.0
2019-11-06;0.796;0.799;0.76;0.793;3978603.0
2019-11-05;0.8325;0.834;0.777;0.8;4451755.0
2019-11-04;0.801;0.8305;0.796;0.8295;3214742.0
2019-11-01;0.7795;0.8;0.766;0.79;1356232.0
2019-10-31;0.7885;0.7895;0.767;0.7815;2039950.0
2019-10-30;0.745;0.801;0.745;0.7785;3132695.0
2019-10-29;0.7575;0.7575;0.737;0.75;1743641.0
2019-10-28;0.77;0.77;0.744;0.758;2276209.0
2019-10-25;0.759;0.771;0.75;0.754;1170955.0
2019-10-24;0.758;0.763;0.742;0.7615;1786981.0
2019-10-23;0.7445;0.7595;0.728;0.7585;0.0
2019-10-22;0.778;0.779;0.7345;0.745;2240088.0
2019-10-21;0.78;0.79;0.76;0.7735;2223176.0
2019-10-18;0.7735;0.788;0.763;0.7775;2677110.0
2019-10-17;0.76;0.779;0.7435;0.77;2161818.0
2019-10-16;0.743;0.7625;0.735;0.7625;2264775.0
2019-10-15;0.747;0.747;0.7205;0.7455;1782470.0
2019-10-14;0.771;0.7775;0.729;0.7515;2882419.0
2019-10-11;0.7785;0.7995;0.76;0.7795;2568959.0
2019-10-10;0.735;0.782;0.722;0.7795;2808009.0
2019-10-09;0.745;0.7495;0.725;0.725;2691148.0
2019-10-08;0.776;0.7765;0.743;0.754;2452754.0
2019-10-07;0.7975;0.7975;0.76;0.7755;3242146.0
2019-10-04;0.7795;0.796;0.7615;0.791;2259925.0
2019-10-02;0.8365;0.8365;0.766;0.782;5128563.0
2019-10-01;0.8445;0.8575;0.8105;0.8295;2829300.0
2019-09-30;0.814;0.845;0.808;0.845;2940787.0
2019-09-27;0.8395;0.8395;0.802;0.8025;2822298.0
2019-09-26;0.837;0.859;0.827;0.83;2641481.0
2019-09-25;0.828;0.8535;0.801;0.833;7598727.0
2019-09-24;0.838;0.88;0.8;0.84;6678197.0
2019-09-23;0.8055;0.847;0.8;0.8335;4117016.0
2019-09-20;0.818;0.818;0.78;0.8;4819422.0
2019-09-19;0.82;0.84;0.8;0.8125;7408381.0
2019-09-18;0.763;0.8365;0.76;0.819;9007847.0
2019-09-17;0.7495;0.772;0.738;0.7595;3926642.0
2019-09-16;0.7395;0.7515;0.7315;0.7495;2601281.0
2019-09-13;0.7385;0.7385;0.72;0.7385;1303213.0
2019-09-12;0.7405;0.742;0.7235;0.7385;2060690.0
2019-09-11;0.734;0.7395;0.728;0.739;1663963.0
2019-09-10;0.741;0.741;0.722;0.7285;2503563.0
2019-09-09;0.741;0.746;0.724;0.746;2811767.0
2019-09-06;0.7475;0.7585;0.73;0.735;3405465.0
2019-09-05;0.73;0.7475;0.72;0.7465;3922591.0
2019-09-04;0.7095;0.733;0.701;0.7215;3645708.0
2019-09-03;0.7325;0.745;0.69;0.6945;5604779.0
2019-09-02;0.7;0.7295;0.68;0.7295;3495507.0
2019-08-30;0.68;0.698;0.663;0.6905;3039572.0
2019-08-29;0.6345;0.6795;0.63;0.6765;3097744.0
2019-08-28;0.62;0.65;0.608;0.637;1619852.0
2019-08-27;0.643;0.655;0.6205;0.632;2044996.0
2019-08-26;0.6475;0.657;0.61;0.6445;2202248.0
2019-08-23;0.6695;0.68;0.6385;0.6445;2362234.0
2019-08-22;0.685;0.685;0.6445;0.6665;1432530.0
2019-08-21;0.682;0.689;0.65;0.665;1880627.0
2019-08-20;0.6695;0.6885;0.65;0.679;2418795.0
2019-08-19;0.665;0.68;0.6365;0.672;2989008.0
2019-08-16;0.5925;0.65;0.5825;0.65;4587098.0
2019-08-15;0.6245;0.63;0.552;0.598;7009905.0
2019-08-14;0.6895;0.6895;0.6025;0.6235;3906835.0
2019-08-13;0.6885;0.692;0.66;0.6885;1722673.0
2019-08-12;0.692;0.6945;0.671;0.6715;1083159.0
2019-08-09;0.699;0.7;0.671;0.6845;1052486.0
2019-08-08;0.677;0.6995;0.6705;0.693;2024651.0
2019-08-07;0.685;0.686;0.65;0.6645;2478525.0
2019-08-06;0.65;0.698;0.65;0.6795;6179059.0
2019-08-05;0.711;0.715;0.6365;0.659;4916351.0
2019-08-02;0.72;0.7215;0.7015;0.7095;1342794.0
2019-08-01;0.724;0.7295;0.7;0.727;2147994.0
2019-07-31;0.734;0.7355;0.7105;0.715;1400270.0
2019-07-30;0.748;0.76;0.7155;0.7335;2846540.0
2019-07-29;0.724;0.7495;0.72;0.747;2338584.0
2019-07-26;0.7155;0.728;0.71;0.7215;1372975.0
2019-07-25;0.728;0.7345;0.708;0.7155;1726907.0
2019-07-24;0.711;0.7335;0.7;0.7205;2024554.0
2019-07-23;0.733;0.7385;0.7;0.7075;2974925.0
2019-07-22;0.728;0.7345;0.705;0.723;3374112.0
2019-07-19;0.677;0.7195;0.677;0.7075;4176947.0
2019-07-18;0.711;0.7175;0.66;0.6705;4482192.0
2019-07-17;0.738;0.738;0.7;0.7005;2077232.0
2019-07-16;0.7405;0.743;0.7285;0.742;1763217.0
2019-07-15;0.743;0.7475;0.72;0.738;2462542.0
