date;1. open;2. high;3. low;4. close;5. volume
2020-09-10;327.35;334.4;305.6;318.9;270055.0
2020-09-09;275.5;310.45;275.5;297.8;275047.0
2020-09-08;337.95;338.85;286.0;295.0;145527.0
2020-09-07;324.9;334.25;321.15;332.05;202454.0
2020-09-04;315.5;362.55;315.15;341.4;285209.0
2020-09-03;366.85;371.85;341.5;344.1;301521.0
2020-09-02;408.9;415.3;345.8;371.65;349855.0
2020-09-01;444.95;453.95;395.0;400.15;410445.0
2020-08-31;372.0;416.2;367.9;409.5;237757.0
2020-08-28;1916.8;1944.4;1839.6;1886.8;28251.0
2020-08-27;1831.6;1940.4;1799.0;1879.4;29013.0
2020-08-26;1747.8;1816.6;1724.2;1811.8;25642.0
2020-08-25;1719.8;1734.0;1662.6;1692.0;1259.0
2020-08-24;1769.8;1808.2;1651.4;1705.0;3690.0
2020-08-21;1710.6;1778.0;1703.2;1773.8;31111.0
2020-08-20;1584.0;1685.8;1572.8;1670.2;35523.0
2020-08-19;1596.2;1610.2;1554.6;1602.6;0.0
2020-08-18;1536.2;1630.8;1536.2;1582.8;46726.0
2020-08-17;1404.8;1514.0;1395.0;1506.0;22435.0
2020-08-13;1330.4;1393.8;1314.0;1383.0;0.0
2020-08-12;1250.2;1312.6;1219.6;1312.0;0.0
2020-08-11;1216.6;1218.0;1178.0;1187.2;0.0
2020-08-10;1245.0;1245.0;1183.0;1210.0;8198.0
2020-08-07;1260.6;1270.0;1214.2;1216.2;6869.0
2020-08-06;1247.2;1260.4;1244.6;1254.6;5276.0
2020-08-05;1260.0;1273.8;1239.8;1251.0;12305.0
2020-08-04;1264.8;1293.6;1244.8;1259.4;10784.0
2020-08-03;1225.0;1279.8;1225.0;1279.8;15672.0
2020-07-31;1252.8;1285.8;1214.0;1219.8;11281.0
2020-07-30;1266.0;1279.0;1250.6;1270.6;0.0
2020-07-29;1249.4;1300.2;1249.4;1274.6;25097.0
2020-07-28;1312.2;1332.0;1264.4;1290.0;37650.0
2020-07-27;1216.2;1259.0;1172.6;1258.8;53748.0
2020-07-24;1271.8;1278.0;1177.8;1233.4;50955.0
2020-07-21;1483.0;1499.8;1358.6;1379.0;28834.0
2020-07-20;1324.2;1425.0;1294.6;1400.2;20209.0
2020-07-17;1302.4;1340.0;1296.6;1318.0;0.0
2020-07-16;1324.0;1339.4;1269.2;1328.6;24953.0
2020-07-15;1397.4;1397.4;1277.4;1317.8;56856.0
2020-07-14;1360.0;1415.0;1256.0;1330.0;110484.0
2020-07-13;1368.0;1562.8;1363.0;1428.0;57342.0
2020-07-10;1230.6;1320.4;1219.0;1320.4;18015.0
2020-07-09;1198.8;1240.0;1198.6;1216.2;15651.0
2020-07-08;1222.6;1244.2;1193.4;1214.8;28472.0
2020-07-07;1242.8;1284.8;1190.0;1236.0;47037.0
2020-07-06;1102.0;1186.8;1090.8;1173.2;28326.0
2020-07-03;1077.0;1111.2;1046.2;1052.8;29313.0
2020-07-02;1013.8;1089.6;1009.4;1073.0;25659.0
2020-07-01;948.9;1008.0;947.1;990.0;28030.0
2020-06-30;895.1;966.7;892.1;960.0;22441.0
2020-06-29;845.3;884.9;843.1;882.2;10885.0
2020-06-26;880.1;887.1;862.2;862.7;9239.0
2020-06-25;845.9;868.1;837.9;868.1;10956.0
2020-06-24;878.2;887.9;848.7;853.2;11104.0
2020-06-23;879.4;891.5;878.0;887.1;10655.0
2020-06-22;894.9;895.0;882.9;885.0;8387.0
2020-06-19;905.9;908.9;890.3;894.2;8866.0
2020-06-18;882.4;901.9;882.4;895.3;10950.0
2020-06-17;862.0;892.5;861.4;885.9;13269.0
2020-06-16;889.7;899.9;855.4;881.8;17345.0
2020-06-15;805.7;864.0;790.1;856.3;19472.0
2020-06-12;843.6;876.3;818.2;818.2;21494.0
2020-06-11;883.9;887.7;860.0;874.6;27697.0
2020-06-10;835.9;897.3;823.1;886.1;22961.0
2020-06-09;832.1;840.0;814.0;833.0;19368.0
2020-06-08;790.5;826.4;777.6;826.0;14842.0
2020-06-05;769.0;779.7;767.5;779.7;12996.0
2020-06-04;789.6;794.1;772.5;775.6;9760.0
2020-06-03;788.0;799.1;787.1;787.9;14989.0
2020-06-02;795.7;810.0;780.0;801.0;27630.0
2020-05-29;728.6;741.4;724.3;741.4;6776.0
2020-05-28;746.9;746.9;733.9;737.8;8658.0
2020-05-27;747.9;751.0;715.0;736.0;10873.0
2020-05-26;762.0;765.3;745.0;747.8;9908.0
2020-05-25;747.7;760.9;747.7;760.9;9192.0
2020-05-22;747.7;757.6;739.4;757.2;6751.0
2020-05-21;740.7;743.8;727.6;737.1;6085.0
2020-05-20;740.0;748.5;738.8;741.2;9189.0
2020-05-19;741.1;758.9;735.5;747.9;12939.0
2020-05-18;746.1;767.1;742.3;746.4;17383.0
2020-05-15;741.8;746.7;725.0;737.2;13890.0
2020-05-14;732.0;744.0;710.0;732.5;16813.0
2020-05-13;745.8;760.0;711.8;725.1;30902.0
2020-05-12;747.7;775.7;732.2;769.3;16965.0
2020-05-11;758.0;761.7;727.0;748.9;21526.0
2020-05-08;730.3;759.1;723.8;750.6;22206.0
2020-05-07;721.1;731.7;711.6;726.1;14240.0
2020-05-06;717.1;725.8;708.1;720.0;20276.0
2020-05-05;714.9;730.5;704.1;715.0;34389.0
2020-05-04;632.6;685.2;624.1;674.7;54507.0
2020-04-30;800.0;803.7;700.0;713.8;42751.0
2020-04-29;719.1;734.5;716.6;731.6;20901.0
2020-04-28;732.2;739.9;700.0;714.8;35587.0
2020-04-27;684.7;734.6;677.0;725.1;24824.0
2020-04-24;647.7;663.5;642.3;659.9;14286.0
2020-04-23;672.0;681.4;663.8;669.0;22418.0
2020-04-22;638.2;655.3;626.0;653.8;28990.0
2020-04-21;685.9;692.1;623.9;652.6;28531.0
2020-04-20;701.9;701.9;662.2;693.2;31931.0
2020-04-17;723.9;724.8;690.4;691.3;32818.0
2020-04-16;659.7;700.0;652.2;679.9;36375.0
2020-04-15;677.9;698.8;650.0;668.0;54636.0
2020-04-14;638.3;674.2;605.3;672.4;54187.0
2020-04-09;509.7;525.1;499.0;524.0;27821.0
2020-04-08;519.3;519.3;490.9;499.85;34223.0
2020-04-07;483.0;516.8;481.15;505.2;43532.0
2020-04-06;468.2;481.45;464.1;474.25;36651.0
2020-04-03;496.95;499.0;434.9;438.65;39555.0
2020-04-02;449.8;460.95;424.95;427.4;31336.0
2020-04-01;460.0;468.25;446.95;446.95;26595.0
2020-03-31;464.85;492.6;455.25;481.7;32813.0
2020-03-30;460.95;471.65;449.55;456.25;22118.0
2020-03-27;480.45;480.45;450.05;463.75;27451.0
2020-03-26;486.3;507.0;463.6;469.95;43140.0
2020-03-25;494.85;528.7;474.15;504.9;73731.0
2020-03-24;434.25;476.95;417.95;465.75;38877.0
2020-03-23;376.9;422.35;376.9;394.65;39430.0
2020-03-20;386.1;442.45;386.1;408.3;55704.0
2020-03-19;332.0;423.5;327.85;417.9;44730.0
2020-03-18;360.65;372.85;322.65;330.0;36415.0
2020-03-17;421.2;436.8;360.05;388.75;42020.0
2020-03-16;465.8;465.8;405.5;420.5;47378.0
2020-03-13;505.1;546.3;455.05;473.35;43092.0
2020-03-12;529.9;545.4;495.15;496.85;37138.0
2020-03-11;549.9;572.6;540.0;550.0;25953.0
2020-03-10;572.3;600.0;537.8;567.7;34966.0
2020-03-09;566.0;573.2;521.0;543.0;36849.0
2020-03-06;637.9;639.5;599.0;612.2;16147.0
2020-03-05;674.9;674.9;637.1;650.3;60666.0
2020-03-04;669.1;709.4;652.3;664.9;44339.0
2020-03-03;711.8;737.0;649.8;650.0;64088.0
2020-03-02;635.1;663.3;596.0;652.3;32159.0
2020-02-28;569.6;628.2;550.1;577.7;48199.0
2020-02-27;705.0;709.5;609.0;640.7;36961.0
2020-02-26;716.4;743.5;690.9;718.5;44894.0
2020-02-25;769.1;787.9;724.6;735.1;30886.0
2020-02-24;814.5;814.5;759.6;769.0;30110.0
2020-02-21;830.7;849.9;813.1;814.2;27061.0
2020-02-20;846.9;850.0;796.0;825.9;36178.0
2020-02-19;815.1;872.8;813.6;858.9;52662.0
2020-02-18;731.3;796.6;711.6;787.0;26126.0
2020-02-17;741.2;742.0;727.2;736.9;18628.0
2020-02-14;742.0;749.0;716.0;740.9;40912.0
2020-02-13;688.0;752.3;660.0;742.6;42350.0
2020-02-12;711.5;721.3;708.4;713.5;19921.0
2020-02-11;720.0;727.1;696.9;713.7;44021.0
2020-02-10;683.8;748.9;680.4;701.4;50795.0
2020-02-07;681.1;693.6;656.1;678.0;40357.0
2020-02-06;659.1;724.3;625.0;692.5;98889.0
2020-02-05;818.8;853.0;645.2;656.6;175435.0
2020-02-04;700.6;850.3;700.6;842.4;109698.0
2020-02-03;586.1;700.5;582.9;676.5;52314.0
2020-01-31;582.1;585.2;571.0;579.7;28070.0
2020-01-30;584.8;588.9;563.9;585.7;55284.0
2020-01-29;522.2;527.6;516.4;526.8;16818.0
2020-01-28;512.6;519.5;509.0;512.5;21615.0
2020-01-27;507.9;508.5;487.6;508.5;24115.0
2020-01-24;520.5;524.5;507.4;507.8;23646.0
2020-01-23;516.4;525.4;501.0;514.7;42025.0
2020-01-22;498.45;535.1;498.45;519.8;38281.0
2020-01-21;460.6;491.0;457.15;488.5;15063.0
2020-01-20;456.0;464.25;454.25;462.35;9062.0
2020-01-17;463.55;465.95;455.0;458.65;23283.0
2020-01-16;444.5;462.0;440.9;460.45;51676.0
2020-01-15;484.55;484.55;470.15;475.15;32567.0
2020-01-14;480.0;491.2;470.75;482.4;43101.0
2020-01-13;431.1;466.5;429.45;463.55;29595.0
2020-01-10;431.8;440.2;426.3;429.35;30118.0
2020-01-09;444.8;448.6;425.2;436.1;38024.0
2020-01-08;413.1;448.15;413.1;448.15;24343.0
2020-01-07;406.35;420.4;405.6;420.05;23657.0
2020-01-06;398.45;399.25;391.0;396.15;18886.0
2020-01-03;383.95;406.1;379.15;396.0;25281.0
2020-01-02;374.5;385.2;373.75;384.2;16342.0
2019-12-30;384.9;386.6;383.4;384.8;12835.0
2019-12-27;394.5;394.5;382.0;385.95;11861.0
2019-12-23;366.65;380.0;365.45;379.75;19892.0
2019-12-20;364.05;371.2;362.75;365.0;18475.0
2019-12-19;352.6;364.65;352.0;362.15;22749.0
2019-12-18;340.8;350.05;339.5;349.5;26351.0
2019-12-17;340.95;343.1;336.75;338.0;23442.0
2019-12-16;323.95;341.15;322.7;341.15;23186.0
2019-12-13;322.15;326.75;320.4;321.05;10280.0
2019-12-12;317.45;325.0;317.2;322.35;7622.0
2019-12-11;314.05;322.15;313.5;319.45;12168.0
2019-12-10;308.3;315.05;304.6;315.0;8567.0
2019-12-09;302.15;311.45;302.0;311.45;4135.0
2019-12-06;301.15;306.15;300.15;305.7;8409.0
2019-12-05;301.15;301.2;296.0;297.3;3059.0
2019-12-04;303.6;305.7;301.2;301.2;4952.0
2019-12-03;303.0;305.0;300.0;302.0;5425.0
2019-12-02;302.25;302.25;297.8;302.1;4771.0
2019-11-29;300.05;301.05;298.2;298.8;4218.0
2019-11-28;301.05;301.05;299.95;299.95;3456.0
2019-11-27;298.65;303.25;298.65;300.0;10893.0
2019-11-26;306.95;307.0;300.0;300.0;19510.0
2019-11-25;309.85;316.2;305.8;306.1;28634.0
2019-11-22;320.35;320.35;299.35;304.0;17035.0
2019-11-21;317.5;324.3;316.85;323.95;12396.0
2019-11-20;322.95;327.4;318.9;320.6;12042.0
2019-11-19;316.5;324.4;315.45;324.4;11421.0
2019-11-18;318.95;319.9;312.75;312.75;6542.0
2019-11-15;315.5;319.8;315.5;317.6;6979.0
2019-11-14;316.2;320.0;313.5;320.0;12207.0
2019-11-13;319.35;323.95;315.95;319.3;10083.0
2019-11-12;314.65;316.95;313.15;314.4;10874.0
2019-11-11;303.15;315.0;303.1;312.95;17042.0
2019-11-08;302.65;305.0;302.25;304.55;17338.0
2019-11-07;294.35;308.75;294.35;307.4;18406.0
2019-11-06;285.95;288.8;285.0;285.0;3042.0
2019-11-05;284.85;290.1;284.75;286.7;6339.0
2019-11-04;280.1;287.85;278.1;287.15;3809.0
2019-11-01;281.6;283.7;278.2;280.55;2970.0
2019-10-31;280.9;284.9;279.8;282.1;8329.0
2019-10-30;280.5;286.2;278.9;281.5;19173.0
2019-10-29;294.1;295.05;284.3;285.25;30776.0
2019-10-28;293.45;305.8;291.2;296.65;58030.0
2019-10-25;267.7;290.0;265.2;289.05;58934.0
2019-10-24;270.0;271.85;261.0;267.35;96101.0
2019-10-23;227.25;229.45;226.55;228.85;0.0
2019-10-22;228.6;228.75;227.45;227.9;5243.0
2019-10-21;229.45;231.5;225.5;225.5;9575.0
2019-10-18;236.0;236.0;228.65;229.75;10586.0
2019-10-17;234.2;236.05;234.2;236.05;5391.0
2019-10-16;234.05;236.0;232.35;234.45;11543.0
2019-10-15;234.25;235.45;231.95;235.0;23248.0
2019-10-14;223.4;234.0;223.4;232.55;26925.0
2019-10-11;224.55;227.1;223.45;225.8;8958.0
2019-10-10;222.9;225.55;221.4;222.9;7970.0
2019-10-09;218.6;224.25;218.1;223.55;15790.0
2019-10-08;217.4;222.0;213.25;222.0;8251.0
2019-10-07;211.2;216.85;210.1;216.85;4514.0
2019-10-04;213.85;213.85;208.7;209.1;9559.0
2019-10-02;223.95;223.95;219.6;220.4;5654.0
2019-10-01;221.9;222.55;220.15;220.15;5706.0
2019-09-30;222.8;223.15;219.0;219.0;6905.0
2019-09-27;221.7;225.95;219.95;219.95;25683.0
2019-09-26;209.05;220.2;208.4;220.2;6961.0
2019-09-25;205.0;207.05;199.96;207.05;14579.0
2019-09-24;221.15;221.15;204.05;204.6;8441.0
2019-09-23;217.95;221.65;217.95;221.65;5411.0
2019-09-20;223.45;223.5;216.7;216.7;3687.0
2019-09-19;220.05;224.0;218.95;223.6;4870.0
2019-09-18;221.35;223.05;219.7;219.7;2920.0
2019-09-17;220.05;220.45;218.0;220.35;2695.0
2019-09-16;220.6;224.85;218.6;219.05;6125.0
2019-09-13;221.8;223.85;221.2;222.35;7534.0
2019-09-12;226.3;229.0;221.0;221.2;14375.0
2019-09-11;212.85;225.0;212.85;224.6;19392.0
2019-09-10;209.1;209.95;209.0;209.8;5944.0
2019-09-09;205.9;210.45;205.85;208.95;10714.0
2019-09-06;207.95;208.25;204.35;206.7;14616.0
2019-09-05;203.0;204.25;200.7;204.25;8846.0
2019-09-04;206.4;207.4;202.6;202.6;3286.0
2019-09-03;205.0;208.0;203.95;204.35;4816.0
2019-09-02;206.2;206.25;205.05;205.35;5512.0
2019-08-30;200.4;210.6;200.4;206.35;13911.0
2019-08-29;194.14;202.1;193.64;202.1;8599.0
2019-08-28;193.22;195.28;192.36;195.28;5037.0
2019-08-27;194.0;195.5;191.92;191.92;4544.0
2019-08-26;190.02;194.66;189.98;192.5;11345.0
2019-08-23;200.6;202.25;190.0;191.78;9718.0
2019-08-22;200.15;205.2;198.32;200.15;9581.0
2019-08-21;199.68;202.0;196.0;196.0;6374.0
2019-08-20;204.3;206.55;204.3;204.6;3437.0
2019-08-19;199.9;202.45;199.9;202.45;5839.0
2019-08-16;193.86;199.3;193.86;198.12;5563.0
2019-08-15;197.86;200.4;190.9;192.78;10026.0
2019-08-14;211.25;211.25;197.04;198.74;4887.0
2019-08-13;204.2;210.4;202.2;210.4;4606.0
2019-08-12;209.25;210.5;207.35;207.55;4027.0
2019-08-09;213.25;213.25;209.5;209.65;7021.0
2019-08-08;209.0;210.7;208.8;210.7;5382.0
2019-08-07;204.75;206.75;202.05;202.45;4804.0
2019-08-06;201.2;207.55;201.2;204.3;8809.0
2019-08-05;211.0;211.0;202.4;204.85;7366.0
2019-08-02;210.45;210.45;205.1;209.65;8404.0
2019-08-01;219.55;220.85;211.6;211.6;10511.0
2019-07-31;218.0;220.55;216.35;220.35;10854.0
2019-07-30;210.35;215.85;208.5;215.7;12593.0
2019-07-29;205.45;208.0;202.95;208.0;12263.0
2019-07-26;205.7;206.3;199.7;203.2;28920.0
2019-07-25;210.1;212.6;202.85;204.95;42161.0
2019-07-24;233.75;235.8;232.1;235.55;16596.0
2019-07-23;228.9;231.25;228.6;231.25;9380.0
2019-07-22;230.1;233.15;227.8;227.8;15582.0
2019-07-19;224.8;230.0;224.8;230.0;7900.0
2019-07-18;227.15;227.5;224.7;226.2;11115.0
2019-07-17;226.25;229.55;225.7;228.75;16809.0
2019-07-16;224.25;225.6;221.0;224.2;20049.0
2019-07-15;218.6;220.4;217.3;219.1;14531.0
2019-07-12;212.05;216.1;211.35;216.1;9488.0
2019-07-11;211.3;214.0;210.6;214.0;12808.0
2019-07-10;205.6;209.95;205.6;209.95;5978.0
2019-07-09;205.1;205.55;203.0;205.55;7345.0
2019-07-08;207.3;207.3;204.15;205.6;6934.0
2019-07-05;208.95;209.45;206.4;208.0;4733.0
2019-07-04;207.95;208.95;206.75;208.95;13450.0
2019-07-03;213.3;214.35;208.25;208.65;21722.0
2019-07-02;202.1;203.4;196.88;197.44;8389.0
2019-07-01;200.1;205.5;199.84;201.1;11684.0
2019-06-28;196.0;197.48;193.76;195.88;6644.0
2019-06-27;192.68;194.4;191.76;193.78;6651.0
2019-06-26;194.08;200.0;190.1;194.22;13825.0
2019-06-25;196.98;196.98;194.0;194.0;5244.0
2019-06-24;195.88;197.02;194.2;195.9;6884.0
2019-06-21;194.28;194.94;190.38;193.14;12687.0
2019-06-20;202.85;204.25;192.94;194.58;18286.0
2019-06-19;202.55;203.15;197.94;201.4;12381.0
2019-06-18;201.95;208.2;199.58;202.05;22934.0
2019-06-17;197.02;201.9;191.0;201.05;26607.0
2019-06-14;189.78;192.3;186.6;188.8;10883.0
2019-06-13;186.78;188.82;185.5;188.7;15903.0
2019-06-12;200.1;200.15;186.34;187.28;26101.0
2019-06-11;191.92;193.84;189.5;189.76;24468.0
2019-06-07;184.7;185.2;180.26;181.86;20470.0
2019-06-06;175.48;186.86;174.82;181.02;30016.0
